ID,Exchange,Instrument,Market Active?,REST API root,Search helper
465,coinbase-pro,bchbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/bchbtc,coinbase-pro bchbtc
466,coinbase-pro,bcheur,true,https://api.cryptowat.ch/markets/coinbase-pro/bcheur,coinbase-pro bcheur
5150,coinbase-pro,bchgbp,true,https://api.cryptowat.ch/markets/coinbase-pro/bchgbp,coinbase-pro bchgbp
464,coinbase-pro,bchusd,true,https://api.cryptowat.ch/markets/coinbase-pro/bchusd,coinbase-pro bchusd
66,coinbase-pro,btceur,true,https://api.cryptowat.ch/markets/coinbase-pro/btceur,coinbase-pro btceur
67,coinbase-pro,btcgbp,true,https://api.cryptowat.ch/markets/coinbase-pro/btcgbp,coinbase-pro btcgbp
65,coinbase-pro,btcusd,true,https://api.cryptowat.ch/markets/coinbase-pro/btcusd,coinbase-pro btcusd
5429,coinbase-pro,btcusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/btcusdc,coinbase-pro btcusdc
5750,coinbase-pro,cvcusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/cvcusdc,coinbase-pro cvcusdc
61485,coinbase-pro,daiusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/daiusdc,coinbase-pro daiusdc
61106,coinbase-pro,dashbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/dashbtc,coinbase-pro dashbtc
61105,coinbase-pro,dashusd,true,https://api.cryptowat.ch/markets/coinbase-pro/dashusd,coinbase-pro dashusd
5751,coinbase-pro,dntusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/dntusdc,coinbase-pro dntusdc
59630,coinbase-pro,eosbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/eosbtc,coinbase-pro eosbtc
59631,coinbase-pro,eoseur,true,https://api.cryptowat.ch/markets/coinbase-pro/eoseur,coinbase-pro eoseur
59629,coinbase-pro,eosusd,true,https://api.cryptowat.ch/markets/coinbase-pro/eosusd,coinbase-pro eosusd
4995,coinbase-pro,etcbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/etcbtc,coinbase-pro etcbtc
4997,coinbase-pro,etceur,true,https://api.cryptowat.ch/markets/coinbase-pro/etceur,coinbase-pro etceur
5147,coinbase-pro,etcgbp,true,https://api.cryptowat.ch/markets/coinbase-pro/etcgbp,coinbase-pro etcgbp
4996,coinbase-pro,etcusd,true,https://api.cryptowat.ch/markets/coinbase-pro/etcusd,coinbase-pro etcusd
69,coinbase-pro,ethbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/ethbtc,coinbase-pro ethbtc
61486,coinbase-pro,ethdai,true,https://api.cryptowat.ch/markets/coinbase-pro/ethdai,coinbase-pro ethdai
72,coinbase-pro,etheur,true,https://api.cryptowat.ch/markets/coinbase-pro/etheur,coinbase-pro etheur
5148,coinbase-pro,ethgbp,true,https://api.cryptowat.ch/markets/coinbase-pro/ethgbp,coinbase-pro ethgbp
60358,coinbase-pro,ethsai,FALSE,https://api.cryptowat.ch/markets/coinbase-pro/ethsai,coinbase-pro ethsai
68,coinbase-pro,ethusd,true,https://api.cryptowat.ch/markets/coinbase-pro/ethusd,coinbase-pro ethusd
5430,coinbase-pro,ethusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/ethusdc,coinbase-pro ethusdc
7562,coinbase-pro,gntusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/gntusdc,coinbase-pro gntusdc
61929,coinbase-pro,kncbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/kncbtc,coinbase-pro kncbtc
61930,coinbase-pro,kncusd,true,https://api.cryptowat.ch/markets/coinbase-pro/kncusd,coinbase-pro kncusd
60554,coinbase-pro,linketh,true,https://api.cryptowat.ch/markets/coinbase-pro/linketh,coinbase-pro linketh
60555,coinbase-pro,linkusd,true,https://api.cryptowat.ch/markets/coinbase-pro/linkusd,coinbase-pro linkusd
5752,coinbase-pro,loomusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/loomusdc,coinbase-pro loomusdc
71,coinbase-pro,ltcbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/ltcbtc,coinbase-pro ltcbtc
73,coinbase-pro,ltceur,true,https://api.cryptowat.ch/markets/coinbase-pro/ltceur,coinbase-pro ltceur
5149,coinbase-pro,ltcgbp,true,https://api.cryptowat.ch/markets/coinbase-pro/ltcgbp,coinbase-pro ltcgbp
70,coinbase-pro,ltcusd,true,https://api.cryptowat.ch/markets/coinbase-pro/ltcusd,coinbase-pro ltcusd
5753,coinbase-pro,manausdc,true,https://api.cryptowat.ch/markets/coinbase-pro/manausdc,coinbase-pro manausdc
59632,coinbase-pro,mkrbtc,FALSE,https://api.cryptowat.ch/markets/coinbase-pro/mkrbtc,coinbase-pro mkrbtc
7564,coinbase-pro,mkrusdc,FALSE,https://api.cryptowat.ch/markets/coinbase-pro/mkrusdc,coinbase-pro mkrusdc
61869,coinbase-pro,oxtusd,true,https://api.cryptowat.ch/markets/coinbase-pro/oxtusd,coinbase-pro oxtusd
59635,coinbase-pro,repbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/repbtc,coinbase-pro repbtc
59634,coinbase-pro,repeur,FALSE,https://api.cryptowat.ch/markets/coinbase-pro/repeur,coinbase-pro repeur
59633,coinbase-pro,repusd,true,https://api.cryptowat.ch/markets/coinbase-pro/repusd,coinbase-pro repusd
7563,coinbase-pro,saiusdc,FALSE,https://api.cryptowat.ch/markets/coinbase-pro/saiusdc,coinbase-pro saiusdc
52521,coinbase-pro,xlmbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/xlmbtc,coinbase-pro xlmbtc
52520,coinbase-pro,xlmeur,true,https://api.cryptowat.ch/markets/coinbase-pro/xlmeur,coinbase-pro xlmeur
52519,coinbase-pro,xlmusd,true,https://api.cryptowat.ch/markets/coinbase-pro/xlmusd,coinbase-pro xlmusd
33361,coinbase-pro,xrpbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/xrpbtc,coinbase-pro xrpbtc
33360,coinbase-pro,xrpeur,true,https://api.cryptowat.ch/markets/coinbase-pro/xrpeur,coinbase-pro xrpeur
33359,coinbase-pro,xrpusd,true,https://api.cryptowat.ch/markets/coinbase-pro/xrpusd,coinbase-pro xrpusd
60892,coinbase-pro,xtzbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/xtzbtc,coinbase-pro xtzbtc
60891,coinbase-pro,xtzusd,true,https://api.cryptowat.ch/markets/coinbase-pro/xtzusd,coinbase-pro xtzusd
60049,coinbase-pro,zecbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/zecbtc,coinbase-pro zecbtc
5658,coinbase-pro,zecusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/zecusdc,coinbase-pro zecusdc
7565,coinbase-pro,zilusdc,true,https://api.cryptowat.ch/markets/coinbase-pro/zilusdc,coinbase-pro zilusdc
5282,coinbase-pro,zrxbtc,true,https://api.cryptowat.ch/markets/coinbase-pro/zrxbtc,coinbase-pro zrxbtc
5280,coinbase-pro,zrxeur,true,https://api.cryptowat.ch/markets/coinbase-pro/zrxeur,coinbase-pro zrxeur
5281,coinbase-pro,zrxusd,true,https://api.cryptowat.ch/markets/coinbase-pro/zrxusd,coinbase-pro zrxusd
61973,coinone,atomkrw,true,https://api.cryptowat.ch/markets/coinone/atomkrw,coinone atomkrw
1015,coinone,bchkrw,true,https://api.cryptowat.ch/markets/coinone/bchkrw,coinone bchkrw
1013,coinone,btckrw,true,https://api.cryptowat.ch/markets/coinone/btckrw,coinone btckrw
1021,coinone,btgkrw,true,https://api.cryptowat.ch/markets/coinone/btgkrw,coinone btgkrw
1016,coinone,etckrw,true,https://api.cryptowat.ch/markets/coinone/etckrw,coinone etckrw
1014,coinone,ethkrw,true,https://api.cryptowat.ch/markets/coinone/ethkrw,coinone ethkrw
1020,coinone,iotakrw,FALSE,https://api.cryptowat.ch/markets/coinone/iotakrw,coinone iotakrw
1019,coinone,ltckrw,true,https://api.cryptowat.ch/markets/coinone/ltckrw,coinone ltckrw
1018,coinone,qtumkrw,true,https://api.cryptowat.ch/markets/coinone/qtumkrw,coinone qtumkrw
1017,coinone,xrpkrw,true,https://api.cryptowat.ch/markets/coinone/xrpkrw,coinone xrpkrw
167,cryptsy,btceur,FALSE,https://api.cryptowat.ch/markets/cryptsy/btceur,cryptsy btceur
166,cryptsy,btcusd,FALSE,https://api.cryptowat.ch/markets/cryptsy/btcusd,cryptsy btcusd
171,cryptsy,dashbtc,FALSE,https://api.cryptowat.ch/markets/cryptsy/dashbtc,cryptsy dashbtc
170,cryptsy,dashusd,FALSE,https://api.cryptowat.ch/markets/cryptsy/dashusd,cryptsy dashusd
173,cryptsy,ethbtc,FALSE,https://api.cryptowat.ch/markets/cryptsy/ethbtc,cryptsy ethbtc
172,cryptsy,ethusd,FALSE,https://api.cryptowat.ch/markets/cryptsy/ethusd,cryptsy ethusd
169,cryptsy,ltcbtc,FALSE,https://api.cryptowat.ch/markets/cryptsy/ltcbtc,cryptsy ltcbtc
168,cryptsy,ltcusd,FALSE,https://api.cryptowat.ch/markets/cryptsy/ltcusd,cryptsy ltcusd
61283,dex-aggregated,bateth,true,https://api.cryptowat.ch/markets/dex-aggregated/bateth,dex-aggregated bateth
61296,dex-aggregated,bnteth,true,https://api.cryptowat.ch/markets/dex-aggregated/bnteth,dex-aggregated bnteth
61299,dex-aggregated,cvceth,true,https://api.cryptowat.ch/markets/dex-aggregated/cvceth,dex-aggregated cvceth
61454,dex-aggregated,daieth,true,https://api.cryptowat.ch/markets/dex-aggregated/daieth,dex-aggregated daieth
61479,dex-aggregated,daiusdc,FALSE,https://api.cryptowat.ch/markets/dex-aggregated/daiusdc,dex-aggregated daiusdc
61303,dex-aggregated,dataeth,true,https://api.cryptowat.ch/markets/dex-aggregated/dataeth,dex-aggregated dataeth
61282,dex-aggregated,dgxeth,true,https://api.cryptowat.ch/markets/dex-aggregated/dgxeth,dex-aggregated dgxeth
61297,dex-aggregated,enjeth,true,https://api.cryptowat.ch/markets/dex-aggregated/enjeth,dex-aggregated enjeth
61295,dex-aggregated,gnoeth,true,https://api.cryptowat.ch/markets/dex-aggregated/gnoeth,dex-aggregated gnoeth
61292,dex-aggregated,knceth,true,https://api.cryptowat.ch/markets/dex-aggregated/knceth,dex-aggregated knceth
61294,dex-aggregated,linketh,true,https://api.cryptowat.ch/markets/dex-aggregated/linketh,dex-aggregated linketh
61289,dex-aggregated,manaeth,true,https://api.cryptowat.ch/markets/dex-aggregated/manaeth,dex-aggregated manaeth
61279,dex-aggregated,mkreth,true,https://api.cryptowat.ch/markets/dex-aggregated/mkreth,dex-aggregated mkreth
61302,dex-aggregated,rcneth,true,https://api.cryptowat.ch/markets/dex-aggregated/rcneth,dex-aggregated rcneth
61288,dex-aggregated,rdneth,true,https://api.cryptowat.ch/markets/dex-aggregated/rdneth,dex-aggregated rdneth
61300,dex-aggregated,reneth,true,https://api.cryptowat.ch/markets/dex-aggregated/reneth,dex-aggregated reneth
61286,dex-aggregated,repeth,true,https://api.cryptowat.ch/markets/dex-aggregated/repeth,dex-aggregated repeth
61301,dex-aggregated,reqeth,true,https://api.cryptowat.ch/markets/dex-aggregated/reqeth,dex-aggregated reqeth
61293,dex-aggregated,rlceth,true,https://api.cryptowat.ch/markets/dex-aggregated/rlceth,dex-aggregated rlceth
61285,dex-aggregated,saieth,true,https://api.cryptowat.ch/markets/dex-aggregated/saieth,dex-aggregated saieth
61298,dex-aggregated,saiusdc,FALSE,https://api.cryptowat.ch/markets/dex-aggregated/saiusdc,dex-aggregated saiusdc
61287,dex-aggregated,snteth,true,https://api.cryptowat.ch/markets/dex-aggregated/snteth,dex-aggregated snteth
61290,dex-aggregated,tkneth,true,https://api.cryptowat.ch/markets/dex-aggregated/tkneth,dex-aggregated tkneth
61281,dex-aggregated,tusdeth,true,https://api.cryptowat.ch/markets/dex-aggregated/tusdeth,dex-aggregated tusdeth
61291,dex-aggregated,usdceth,true,https://api.cryptowat.ch/markets/dex-aggregated/usdceth,dex-aggregated usdceth
61284,dex-aggregated,wbtceth,true,https://api.cryptowat.ch/markets/dex-aggregated/wbtceth,dex-aggregated wbtceth
61280,dex-aggregated,zrxeth,true,https://api.cryptowat.ch/markets/dex-aggregated/zrxeth,dex-aggregated zrxeth
59130,gateio,abteth,true,https://api.cryptowat.ch/markets/gateio/abteth,gateio abteth
59129,gateio,abtusdt,true,https://api.cryptowat.ch/markets/gateio/abtusdt,gateio abtusdt
59200,gateio,adabtc,true,https://api.cryptowat.ch/markets/gateio/adabtc,gateio adabtc
59199,gateio,adausdt,true,https://api.cryptowat.ch/markets/gateio/adausdt,gateio adausdt
59090,gateio,aebtc,true,https://api.cryptowat.ch/markets/gateio/aebtc,gateio aebtc
59089,gateio,aeeth,true,https://api.cryptowat.ch/markets/gateio/aeeth,gateio aeeth
59088,gateio,aeusdt,true,https://api.cryptowat.ch/markets/gateio/aeusdt,gateio aeusdt
60568,gateio,algousdt,true,https://api.cryptowat.ch/markets/gateio/algousdt,gateio algousdt
59099,gateio,arneth,true,https://api.cryptowat.ch/markets/gateio/arneth,gateio arneth
61317,gateio,arpaeth,true,https://api.cryptowat.ch/markets/gateio/arpaeth,gateio arpaeth
61316,gateio,arpausdt,true,https://api.cryptowat.ch/markets/gateio/arpausdt,gateio arpausdt
59918,gateio,atombtc,true,https://api.cryptowat.ch/markets/gateio/atombtc,gateio atombtc
59919,gateio,atomusdt,true,https://api.cryptowat.ch/markets/gateio/atomusdt,gateio atomusdt
61015,gateio,atpeth,true,https://api.cryptowat.ch/markets/gateio/atpeth,gateio atpeth
61014,gateio,atpusdt,true,https://api.cryptowat.ch/markets/gateio/atpusdt,gateio atpusdt
59266,gateio,batbtc,true,https://api.cryptowat.ch/markets/gateio/batbtc,gateio batbtc
59265,gateio,bateth,true,https://api.cryptowat.ch/markets/gateio/bateth,gateio bateth
59078,gateio,batusdt,true,https://api.cryptowat.ch/markets/gateio/batusdt,gateio batusdt
59216,gateio,bcdbtc,true,https://api.cryptowat.ch/markets/gateio/bcdbtc,gateio bcdbtc
59215,gateio,bcdusdt,true,https://api.cryptowat.ch/markets/gateio/bcdusdt,gateio bcdusdt
59241,gateio,bchbtc,true,https://api.cryptowat.ch/markets/gateio/bchbtc,gateio bchbtc
59059,gateio,bchusdt,true,https://api.cryptowat.ch/markets/gateio/bchusdt,gateio bchusdt
59280,gateio,bcnbtc,true,https://api.cryptowat.ch/markets/gateio/bcnbtc,gateio bcnbtc
59279,gateio,bcnusdt,true,https://api.cryptowat.ch/markets/gateio/bcnusdt,gateio bcnusdt
59288,gateio,beambtc,true,https://api.cryptowat.ch/markets/gateio/beambtc,gateio beambtc
59287,gateio,beameth,true,https://api.cryptowat.ch/markets/gateio/beameth,gateio beameth
59286,gateio,beamusdt,true,https://api.cryptowat.ch/markets/gateio/beamusdt,gateio beamusdt
59302,gateio,bfteth,true,https://api.cryptowat.ch/markets/gateio/bfteth,gateio bfteth
59303,gateio,bftusdt,true,https://api.cryptowat.ch/markets/gateio/bftusdt,gateio bftusdt
59149,gateio,blzeth,true,https://api.cryptowat.ch/markets/gateio/blzeth,gateio blzeth
59148,gateio,blzusdt,true,https://api.cryptowat.ch/markets/gateio/blzusdt,gateio blzusdt
59339,gateio,bnbusdt,true,https://api.cryptowat.ch/markets/gateio/bnbusdt,gateio bnbusdt
59101,gateio,bnteth,true,https://api.cryptowat.ch/markets/gateio/bnteth,gateio bnteth
60902,gateio,btcpax,true,https://api.cryptowat.ch/markets/gateio/btcpax,gateio btcpax
60901,gateio,btcusdc,true,https://api.cryptowat.ch/markets/gateio/btcusdc,gateio btcusdc
59058,gateio,btcusdt,true,https://api.cryptowat.ch/markets/gateio/btcusdt,gateio btcusdt
59242,gateio,btgbtc,true,https://api.cryptowat.ch/markets/gateio/btgbtc,gateio btgbtc
59080,gateio,btgusdt,true,https://api.cryptowat.ch/markets/gateio/btgusdt,gateio btgusdt
59260,gateio,btmbtc,true,https://api.cryptowat.ch/markets/gateio/btmbtc,gateio btmbtc
59259,gateio,btmeth,true,https://api.cryptowat.ch/markets/gateio/btmeth,gateio btmeth
59066,gateio,btmusdt,true,https://api.cryptowat.ch/markets/gateio/btmusdt,gateio btmusdt
61974,gateio,btmxusdt,true,https://api.cryptowat.ch/markets/gateio/btmxusdt,gateio btmxusdt
59160,gateio,btoeth,true,https://api.cryptowat.ch/markets/gateio/btoeth,gateio btoeth
59159,gateio,btousdt,true,https://api.cryptowat.ch/markets/gateio/btousdt,gateio btousdt
59273,gateio,btsbtc,true,https://api.cryptowat.ch/markets/gateio/btsbtc,gateio btsbtc
59272,gateio,btsusdt,true,https://api.cryptowat.ch/markets/gateio/btsusdt,gateio btsusdt
59290,gateio,btteth,true,https://api.cryptowat.ch/markets/gateio/btteth,gateio btteth
60490,gateio,btttrx,true,https://api.cryptowat.ch/markets/gateio/btttrx,gateio btttrx
59289,gateio,bttusdt,true,https://api.cryptowat.ch/markets/gateio/bttusdt,gateio bttusdt
59091,gateio,cdteth,true,https://api.cryptowat.ch/markets/gateio/cdteth,gateio cdteth
59087,gateio,cdtusdt,true,https://api.cryptowat.ch/markets/gateio/cdtusdt,gateio cdtusdt
59588,gateio,celreth,true,https://api.cryptowat.ch/markets/gateio/celreth,gateio celreth
59589,gateio,celrusdt,true,https://api.cryptowat.ch/markets/gateio/celrusdt,gateio celrusdt
61642,gateio,ckbbtc,true,https://api.cryptowat.ch/markets/gateio/ckbbtc,gateio ckbbtc
61643,gateio,ckbeth,true,https://api.cryptowat.ch/markets/gateio/ckbeth,gateio ckbeth
61641,gateio,ckbusdt,true,https://api.cryptowat.ch/markets/gateio/ckbusdt,gateio ckbusdt
61071,gateio,cosusdt,true,https://api.cryptowat.ch/markets/gateio/cosusdt,gateio cosusdt
61080,gateio,crousdt,true,https://api.cryptowat.ch/markets/gateio/crousdt,gateio crousdt
59291,gateio,cseth,true,https://api.cryptowat.ch/markets/gateio/cseth,gateio cseth
59292,gateio,csusdt,true,https://api.cryptowat.ch/markets/gateio/csusdt,gateio csusdt
59267,gateio,cvceth,true,https://api.cryptowat.ch/markets/gateio/cvceth,gateio cvceth
59072,gateio,cvcusdt,true,https://api.cryptowat.ch/markets/gateio/cvcusdt,gateio cvcusdt
59128,gateio,dadieth,true,https://api.cryptowat.ch/markets/gateio/dadieth,gateio dadieth
59127,gateio,dadiusdt,true,https://api.cryptowat.ch/markets/gateio/dadiusdt,gateio dadiusdt
59239,gateio,dashbtc,true,https://api.cryptowat.ch/markets/gateio/dashbtc,gateio dashbtc
59064,gateio,dashusdt,true,https://api.cryptowat.ch/markets/gateio/dashusdt,gateio dashusdt
59105,gateio,dataeth,true,https://api.cryptowat.ch/markets/gateio/dataeth,gateio dataeth
59117,gateio,datausdt,true,https://api.cryptowat.ch/markets/gateio/datausdt,gateio datausdt
59193,gateio,dbcbtc,true,https://api.cryptowat.ch/markets/gateio/dbcbtc,gateio dbcbtc
59194,gateio,dbceth,true,https://api.cryptowat.ch/markets/gateio/dbceth,gateio dbceth
59192,gateio,dbcusdt,true,https://api.cryptowat.ch/markets/gateio/dbcusdt,gateio dbcusdt
59278,gateio,dcrbtc,true,https://api.cryptowat.ch/markets/gateio/dcrbtc,gateio dcrbtc
59277,gateio,dcrusdt,true,https://api.cryptowat.ch/markets/gateio/dcrusdt,gateio dcrusdt
59165,gateio,dddbtc,true,https://api.cryptowat.ch/markets/gateio/dddbtc,gateio dddbtc
59164,gateio,dddeth,true,https://api.cryptowat.ch/markets/gateio/dddeth,gateio dddeth
59163,gateio,dddusdt,true,https://api.cryptowat.ch/markets/gateio/dddusdt,gateio dddusdt
59208,gateio,dgdeth,true,https://api.cryptowat.ch/markets/gateio/dgdeth,gateio dgdeth
59207,gateio,dgdusdt,true,https://api.cryptowat.ch/markets/gateio/dgdusdt,gateio dgdusdt
59250,gateio,dnteth,true,https://api.cryptowat.ch/markets/gateio/dnteth,gateio dnteth
59317,gateio,docketh,true,https://api.cryptowat.ch/markets/gateio/docketh,gateio docketh
59316,gateio,dockusdt,true,https://api.cryptowat.ch/markets/gateio/dockusdt,gateio dockusdt
59246,gateio,dogebtc,true,https://api.cryptowat.ch/markets/gateio/dogebtc,gateio dogebtc
59077,gateio,dogeusdt,true,https://api.cryptowat.ch/markets/gateio/dogeusdt,gateio dogeusdt
59351,gateio,dpyeth,true,https://api.cryptowat.ch/markets/gateio/dpyeth,gateio dpyeth
59350,gateio,dpyusdt,true,https://api.cryptowat.ch/markets/gateio/dpyusdt,gateio dpyusdt
61942,gateio,drepeth,true,https://api.cryptowat.ch/markets/gateio/drepeth,gateio drepeth
61943,gateio,drepusdt,true,https://api.cryptowat.ch/markets/gateio/drepusdt,gateio drepusdt
59185,gateio,drgneth,true,https://api.cryptowat.ch/markets/gateio/drgneth,gateio drgneth
59184,gateio,drgnusdt,true,https://api.cryptowat.ch/markets/gateio/drgnusdt,gateio drgnusdt
59319,gateio,dxeth,true,https://api.cryptowat.ch/markets/gateio/dxeth,gateio dxeth
59318,gateio,dxusdt,true,https://api.cryptowat.ch/markets/gateio/dxusdt,gateio dxusdt
59308,gateio,eleceth,true,https://api.cryptowat.ch/markets/gateio/eleceth,gateio eleceth
59309,gateio,elecusdt,true,https://api.cryptowat.ch/markets/gateio/elecusdt,gateio elecusdt
59183,gateio,elfeth,true,https://api.cryptowat.ch/markets/gateio/elfeth,gateio elfeth
59182,gateio,elfusdt,true,https://api.cryptowat.ch/markets/gateio/elfusdt,gateio elfusdt
59271,gateio,eosbtc,true,https://api.cryptowat.ch/markets/gateio/eosbtc,gateio eosbtc
59314,gateio,eosdaceth,true,https://api.cryptowat.ch/markets/gateio/eosdaceth,gateio eosdaceth
59315,gateio,eosdacusdt,true,https://api.cryptowat.ch/markets/gateio/eosdacusdt,gateio eosdacusdt
59270,gateio,eoseth,true,https://api.cryptowat.ch/markets/gateio/eoseth,gateio eoseth
59067,gateio,eosusdt,true,https://api.cryptowat.ch/markets/gateio/eosusdt,gateio eosusdt
59236,gateio,etcbtc,true,https://api.cryptowat.ch/markets/gateio/etcbtc,gateio etcbtc
59237,gateio,etceth,true,https://api.cryptowat.ch/markets/gateio/etceth,gateio etceth
59061,gateio,etcusdt,true,https://api.cryptowat.ch/markets/gateio/etcusdt,gateio etcusdt
61887,gateio,ethbearusdt,true,https://api.cryptowat.ch/markets/gateio/ethbearusdt,gateio ethbearusdt
59235,gateio,ethbtc,true,https://api.cryptowat.ch/markets/gateio/ethbtc,gateio ethbtc
61888,gateio,ethbullusdt,true,https://api.cryptowat.ch/markets/gateio/ethbullusdt,gateio ethbullusdt
59060,gateio,ethusdt,true,https://api.cryptowat.ch/markets/gateio/ethusdt,gateio ethusdt
60315,gateio,ftieth,true,https://api.cryptowat.ch/markets/gateio/ftieth,gateio ftieth
60314,gateio,ftiusdt,true,https://api.cryptowat.ch/markets/gateio/ftiusdt,gateio ftiusdt
60925,gateio,ftmeth,true,https://api.cryptowat.ch/markets/gateio/ftmeth,gateio ftmeth
60893,gateio,ftmusdt,true,https://api.cryptowat.ch/markets/gateio/ftmusdt,gateio ftmusdt
59181,gateio,fueleth,true,https://api.cryptowat.ch/markets/gateio/fueleth,gateio fueleth
59180,gateio,fuelusdt,true,https://api.cryptowat.ch/markets/gateio/fuelusdt,gateio fuelusdt
59104,gateio,funeth,true,https://api.cryptowat.ch/markets/gateio/funeth,gateio funeth
59116,gateio,funusdt,true,https://api.cryptowat.ch/markets/gateio/funusdt,gateio funusdt
59565,gateio,gardeth,true,https://api.cryptowat.ch/markets/gateio/gardeth,gateio gardeth
59564,gateio,gardusdt,true,https://api.cryptowat.ch/markets/gateio/gardusdt,gateio gardusdt
59231,gateio,gasbtc,true,https://api.cryptowat.ch/markets/gateio/gasbtc,gateio gasbtc
59229,gateio,gasusdt,true,https://api.cryptowat.ch/markets/gateio/gasusdt,gateio gasusdt
60929,gateio,gmateth,true,https://api.cryptowat.ch/markets/gateio/gmateth,gateio gmateth
60928,gateio,gmatusdt,true,https://api.cryptowat.ch/markets/gateio/gmatusdt,gateio gmatusdt
59124,gateio,gnteth,true,https://api.cryptowat.ch/markets/gateio/gnteth,gateio gnteth
59123,gateio,gntusdt,true,https://api.cryptowat.ch/markets/gateio/gntusdt,gateio gntusdt
59227,gateio,gnxeth,true,https://api.cryptowat.ch/markets/gateio/gnxeth,gateio gnxeth
59226,gateio,gnxusdt,true,https://api.cryptowat.ch/markets/gateio/gnxusdt,gateio gnxusdt
59285,gateio,grinbtc,true,https://api.cryptowat.ch/markets/gateio/grinbtc,gateio grinbtc
59284,gateio,grineth,true,https://api.cryptowat.ch/markets/gateio/grineth,gateio grineth
59283,gateio,grinusdt,true,https://api.cryptowat.ch/markets/gateio/grinusdt,gateio grinusdt
61168,gateio,gtbtc,true,https://api.cryptowat.ch/markets/gateio/gtbtc,gateio gtbtc
59188,gateio,gtcbtc,true,https://api.cryptowat.ch/markets/gateio/gtcbtc,gateio gtcbtc
59187,gateio,gtceth,true,https://api.cryptowat.ch/markets/gateio/gtceth,gateio gtceth
59186,gateio,gtcusdt,true,https://api.cryptowat.ch/markets/gateio/gtcusdt,gateio gtcusdt
61169,gateio,gtusdt,true,https://api.cryptowat.ch/markets/gateio/gtusdt,gateio gtusdt
59151,gateio,gxsbtc,true,https://api.cryptowat.ch/markets/gateio/gxsbtc,gateio gxsbtc
59150,gateio,gxsusdt,true,https://api.cryptowat.ch/markets/gateio/gxsusdt,gateio gxsusdt
61881,gateio,hbarusdt,true,https://api.cryptowat.ch/markets/gateio/hbarusdt,gateio hbarusdt
59324,gateio,hcbtc,true,https://api.cryptowat.ch/markets/gateio/hcbtc,gateio hcbtc
59325,gateio,hceth,true,https://api.cryptowat.ch/markets/gateio/hceth,gateio hceth
59323,gateio,hcusdt,true,https://api.cryptowat.ch/markets/gateio/hcusdt,gateio hcusdt
59567,gateio,hsceth,true,https://api.cryptowat.ch/markets/gateio/hsceth,gateio hsceth
59566,gateio,hscusdt,true,https://api.cryptowat.ch/markets/gateio/hscusdt,gateio hscusdt
59338,gateio,htusdt,true,https://api.cryptowat.ch/markets/gateio/htusdt,gateio htusdt
59198,gateio,icxeth,true,https://api.cryptowat.ch/markets/gateio/icxeth,gateio icxeth
59197,gateio,icxusdt,true,https://api.cryptowat.ch/markets/gateio/icxusdt,gateio icxusdt
59304,gateio,ihteth,true,https://api.cryptowat.ch/markets/gateio/ihteth,gateio ihteth
59305,gateio,ihtusdt,true,https://api.cryptowat.ch/markets/gateio/ihtusdt,gateio ihtusdt
59219,gateio,inkbtc,true,https://api.cryptowat.ch/markets/gateio/inkbtc,gateio inkbtc
59221,gateio,inketh,true,https://api.cryptowat.ch/markets/gateio/inketh,gateio inketh
59222,gateio,inkqtum,true,https://api.cryptowat.ch/markets/gateio/inkqtum,gateio inkqtum
59220,gateio,inkusdt,true,https://api.cryptowat.ch/markets/gateio/inkusdt,gateio inkusdt
60457,gateio,iotabtc,true,https://api.cryptowat.ch/markets/gateio/iotabtc,gateio iotabtc
60456,gateio,iotausdt,true,https://api.cryptowat.ch/markets/gateio/iotausdt,gateio iotausdt
59329,gateio,iotxeth,true,https://api.cryptowat.ch/markets/gateio/iotxeth,gateio iotxeth
59328,gateio,iotxusdt,true,https://api.cryptowat.ch/markets/gateio/iotxusdt,gateio iotxusdt
59147,gateio,jntbtc,true,https://api.cryptowat.ch/markets/gateio/jntbtc,gateio jntbtc
59146,gateio,jnteth,true,https://api.cryptowat.ch/markets/gateio/jnteth,gateio jnteth
59145,gateio,jntusdt,true,https://api.cryptowat.ch/markets/gateio/jntusdt,gateio jntusdt
61955,gateio,kavausdt,true,https://api.cryptowat.ch/markets/gateio/kavausdt,gateio kavausdt
